user_id,gender,is_member,region,income,age
35096341,0,1,5,1,3
92098413,0,1,2,2,2
103963543,1,1,1,3,1
37995555,0,1,1,2,2
100035725,0,1,5,2,4
47436377,0,1,4,2,5
81550710,0,1,5,2,2
67053820,0,1,1,0,3
97795315,1,1,2,0,4
21035609,0,1,1,0,2
11414403,0,1,2,1,4
81666196,0,1,2,2,0
135487299,1,1,0,2,3
14137229,0,1,3,3,1
59763374,0,1,3,3,4
72736504,0,1,2,0,3
140730073,1,1,1,2,5
62764698,0,1,1,1,3
49893764,0,1,1,1,5
74775623,0,1,3,3,1
109705911,1,1,4,3,2
35604043,0,1,2,0,3
85008352,0,1,1,3,1
116509312,1,1,0,1,1
77528436,0,1,2,1,4
43380742,0,1,4,1,2
126669454,1,1,0,3,3
52660721,0,1,4,0,2
103704577,1,1,1,4,3
41440011,0,1,3,3,3
38869693,0,1,1,0,5
111253705,0,1,5,1,2
81705986,0,1,3,2,5
120962802,1,1,3,3,4
125042644,1,1,5,1,3
29718928,0,1,0,2,4
120651840,1,1,0,0,4
84875269,0,1,4,4,1
85048948,0,1,4,2,4
66743304,0,1,2,2,5
62042013,0,1,4,0,0
30647114,0,1,4,1,3
99480990,1,1,2,1,4
106281403,1,1,1,2,2
92341465,0,1,0,3,2
66621061,0,1,4,1,4
87526438,0,1,5,1,4
34761884,0,1,0,1,2
103134579,1,1,4,1,2
138765963,1,1,2,0,2
118781454,1,1,4,4,1
104016986,0,1,5,2,3
116849663,1,1,5,3,2
1724469,0,1,0,0,1
79913494,0,1,3,4,3
58757200,0,1,5,3,2
118427343,1,1,3,3,4
115385050,1,1,2,3,2
29611751,0,1,5,0,3
55265236,0,1,4,4,4
12472346,0,1,1,1,3
15437545,0,1,2,2,2
28623961,0,1,3,2,2
101122114,1,1,1,2,3
94003742,0,1,1,2,3
92251217,0,1,0,1,3
119401585,1,1,2,0,4
58188922,0,1,4,3,1
79253885,0,1,3,4,2
56797391,0,1,2,4,1
126555406,1,1,2,4,3
21868086,0,1,2,1,3
33503479,0,1,1,1,4
1533523,0,1,3,3,0
56186882,0,1,1,3,0
17029867,0,1,2,1,0
41907729,0,1,1,4,4
115078779,0,1,4,4,3
103039905,1,1,2,2,1
1926899,0,1,2,2,3
27399563,0,1,2,0,3
2242773,0,1,5,1,3
85994287,0,1,3,3,3
42565296,0,1,2,2,2
137384149,1,1,2,0,1
117155106,1,1,2,2,1
55668630,0,1,5,1,3
103325972,1,1,3,3,5
12283105,0,1,4,1,1
63848985,0,1,0,2,2
49542384,0,1,5,1,1
39222343,0,1,5,0,3
108317810,1,1,3,1,3
88076016,0,1,5,0,4
79558429,0,1,3,4,1
10184170,0,1,2,3,2
30419994,0,1,4,1,0
1588051,0,1,4,3,3
75699486,0,1,3,3,2
134109810,1,1,0,3,4
6142132,0,1,3,2,3
112000366,1,1,3,0,5
34104714,0,1,4,1,1
139174569,1,1,4,1,1
67477912,0,1,1,4,4
99404305,0,1,2,2,4
52505405,0,1,3,0,3
43971939,0,1,1,1,1
64379712,0,1,0,2,3
107389711,1,1,5,0,4
122889226,1,1,4,2,3
137585300,1,1,3,4,4
120215742,1,1,0,0,2
4164359,0,1,4,4,4
100570607,1,1,1,4,1
94209509,0,1,3,3,3
139220719,1,1,1,2,4
117300067,1,1,2,0,3
2103285,0,1,1,0,4
96872650,0,1,3,1,4
141604126,1,1,0,2,5
57857118,0,1,2,2,0
33166824,0,1,3,3,4
66737372,0,1,3,2,1
67583520,0,1,4,0,1
112570004,0,1,2,3,4
54492776,0,1,1,2,0
42391011,0,1,0,1,1
50616987,0,1,2,1,0
26960862,0,1,4,2,1
113431690,1,1,0,2,5
106786729,1,1,5,3,3
20774386,0,1,2,1,3
24139240,0,1,2,2,2
65510821,0,1,1,1,1
24580657,0,1,3,2,2
132297101,1,1,3,3,4
21633234,0,1,1,3,3
130820048,1,1,3,4,3
97855966,1,1,1,2,3
16344267,0,1,1,2,1
35829490,0,1,4,1,1
96892229,0,1,1,1,3
40423397,0,1,3,1,4
11197151,0,1,2,3,4
96042606,0,1,5,2,5
136769457,1,1,4,1,1
127654834,1,1,0,1,2
44632141,0,1,3,2,1
3141769,0,1,3,2,2
131097518,1,1,1,2,1
77339861,0,1,4,3,3
140397235,1,1,1,4,1
704891,0,1,5,1,4
55528877,0,1,2,0,2
25480257,0,1,3,4,1
71636940,0,1,1,3,0
13232080,0,1,2,1,4
49755294,0,1,3,1,5
79057120,0,1,0,4,3
22207490,0,1,1,0,0
98367095,1,1,1,3,3
110754991,1,1,2,4,3
55749305,0,1,0,3,1
91836183,0,1,3,3,2
21993808,0,1,4,3,3
15237890,0,1,1,2,5
44849978,0,1,1,3,0
109155337,1,1,1,3,2
21115351,0,1,2,2,1
8455780,0,1,2,1,2
59540963,0,1,1,1,4
67725088,0,1,4,0,2
87153634,0,1,1,3,3
67514411,0,1,2,1,4
45081001,0,1,0,4,4
19338057,0,1,1,1,3
100326985,1,1,2,0,1
52853607,0,1,3,2,3
21184528,0,1,2,4,1
22060610,0,1,1,0,2
96838576,0,1,0,1,1
5719706,0,1,3,1,4
122003638,1,1,1,3,0
74656762,0,1,3,2,4
110262333,1,1,3,3,3
112401993,1,1,1,3,4
4913,0,1,1,3,4
18216712,0,1,4,1,3
20683555,0,1,1,2,1
89854830,0,1,3,2,3
93050081,0,1,5,4,3
134936620,1,1,2,3,5
30550099,0,1,3,0,1
9268397,0,1,1,3,1
91090440,0,1,3,3,2
44324837,0,1,1,3,3
74056904,0,1,2,3,0
117222178,1,1,0,3,3
11595413,0,1,0,3,3
111240351,1,1,0,2,1
52953942,0,1,1,4,3
121064234,1,1,2,4,4
52895098,0,1,3,0,4
108511715,0,1,5,3,5
142126535,1,1,0,1,2
105424913,1,1,0,1,2
8544418,0,1,2,2,2
108879821,1,1,4,1,0
99403228,0,1,3,2,3
43865641,0,1,4,1,4
125064940,1,1,0,1,2
136916020,1,1,3,3,1
40164889,0,1,0,1,4
38913959,0,1,0,0,4
64828869,0,1,3,2,4
71376321,0,1,2,3,1
17343043,0,1,0,1,1
63621977,0,1,2,3,3
141976720,1,1,1,3,5
112971020,0,1,1,0,5
62177780,0,1,2,1,3
36308952,0,1,1,1,4
78391784,0,1,5,1,1
93021294,0,1,3,3,2
93025063,0,1,3,3,3
80838825,0,1,4,3,4
68264472,0,1,4,3,5
74312496,0,1,4,2,1
77320837,0,1,1,3,4
4261260,0,1,4,2,0
13408757,0,1,4,4,3
107322212,1,1,4,2,5
2686606,0,1,1,1,0
118562385,1,1,3,2,1
39112469,0,1,1,2,2
129984624,1,1,1,1,3
3671520,0,1,4,1,3
8350359,0,1,2,3,4
121539441,1,1,4,3,2
77957775,0,1,3,2,5
108179658,1,1,3,1,2
13553694,0,1,3,2,2
73809667,0,1,1,2,1
83449637,0,1,1,0,3
75301293,0,1,3,2,1
5798831,0,1,0,0,2
113025576,0,1,0,3,1
41442365,0,1,2,2,2
64355869,0,1,1,3,2
27619929,0,1,2,3,3
33113697,0,1,0,4,3
131310532,1,1,5,1,4
50331917,0,1,4,1,2
43150394,0,1,1,0,4
6068352,0,1,4,2,5
83768059,0,1,2,2,3
13154544,0,1,3,0,1
57386575,0,1,3,3,2
124107376,1,1,3,3,3
125253109,1,1,5,2,2
27541947,0,1,3,0,4
108481171,1,1,1,0,4
27809186,0,1,1,3,5
65882631,0,1,0,0,1
128180595,1,1,1,4,0
79973073,0,1,3,2,1
45149630,0,1,5,3,2
19716129,0,1,4,3,3
124912719,1,1,1,1,2
129070018,1,1,4,3,1
8240912,0,1,4,1,2
109331295,1,1,2,0,1
112504072,1,1,1,4,3
116071825,0,1,0,3,2
34320306,0,1,4,3,0
87895521,0,1,4,0,1
92020173,0,1,3,1,3
75404041,0,1,2,1,0
76755997,0,1,1,1,1
132368806,1,1,4,1,0
8688021,0,1,0,1,2
42085231,0,1,2,3,2
71164203,0,1,2,0,2
8823134,0,1,2,2,4
11589162,0,1,1,2,1
59462013,0,1,3,1,2
110061776,0,1,2,0,2
68875424,0,1,2,2,4
134232421,1,1,4,1,2
16606794,0,1,4,2,3
79076274,0,1,0,3,4
51703365,0,1,2,4,5
141444223,1,1,3,3,2
31997910,0,1,1,2,1
10535263,0,1,0,3,2
44389792,0,1,2,4,3
84601374,0,1,3,3,2
112707614,1,1,1,3,4
84469236,0,1,5,4,1
31663890,0,1,4,3,1
128394404,1,1,0,1,3
8413012,0,1,1,2,2
87442587,0,1,4,1,3
50703618,0,1,1,1,0
106551398,1,1,3,3,3
1211225,0,1,3,2,2
49105165,0,1,2,3,5
37120790,0,1,0,2,3
7033860,0,1,5,0,0
40822060,0,1,5,3,5
83058850,0,1,4,0,4
69308679,0,1,3,3,2
36751669,0,1,1,3,2
21904099,0,1,4,2,2
102243707,0,1,3,3,1
106300508,1,1,1,2,2
30506808,0,1,4,0,1
28699943,0,1,3,3,2
66866811,0,1,4,1,4
133541311,1,1,2,2,1
14389364,0,1,3,3,3
62492081,0,1,1,3,5
3578206,0,1,0,0,2
61811087,0,1,1,1,3
35050906,0,1,3,1,4
121639491,1,1,2,0,3
112479773,0,1,4,2,1
135414688,1,1,0,4,3
117684032,1,1,0,4,3
40557275,0,1,1,3,3
57773119,0,1,5,3,3
128039265,1,1,0,4,4
141003659,1,1,3,3,4
13817021,0,1,1,3,2
79990361,0,1,4,0,5
42756881,0,1,0,3,4
73632654,0,1,0,0,0
77119566,0,1,1,2,2
103370538,0,1,4,2,0
16920338,0,1,1,0,1
136108072,1,1,1,2,1
103696022,1,1,1,2,5
28722407,0,1,5,1,1
127479589,1,1,3,1,2
40122764,0,1,1,2,1
97874651,1,1,5,4,3
63159938,0,1,2,3,3
110037242,1,1,2,0,1
101777748,1,1,5,1,3
91950158,0,1,1,2,3
33251710,0,1,3,0,0
101304117,1,1,0,2,4
63830172,0,1,1,3,5
27141122,0,1,3,1,2
112345599,1,1,1,2,2
126685028,1,1,1,4,2
3791755,0,1,1,1,0
39848859,0,1,4,2,2
88950524,0,1,2,3,1
54777788,0,1,1,0,0
115614893,0,1,2,4,3
73288489,0,1,4,1,1
74750292,0,1,3,3,3
31717348,0,1,1,0,4
6079735,0,1,2,2,5
98796708,1,1,4,3,4
106452871,1,1,2,3,2
22508323,0,1,2,2,1
72306639,0,1,1,3,5
133754248,1,1,1,1,2
60575815,0,1,1,2,3
76049101,0,1,1,3,4
30025100,0,1,0,0,3
129928146,1,1,3,0,5
20824894,0,1,4,3,4
68909476,0,1,3,1,4
90194475,0,1,4,1,0
119687381,1,1,5,4,5
31446692,0,1,2,1,1
17020394,0,1,1,4,0
52523285,0,1,2,3,1
105591402,1,1,1,2,3
62192186,0,1,5,4,2
136085033,1,1,5,2,4
57938833,0,1,3,2,2
117301497,1,1,3,3,1
82914173,0,1,0,1,5
139059745,1,1,0,2,2
95471305,0,1,4,0,0
126327630,1,1,5,4,3
8785103,0,1,2,1,0
72295163,0,1,3,4,2
129676722,1,1,2,1,4
128500027,1,1,3,0,3
27013196,0,1,5,1,1
97226125,0,1,0,2,3
32927277,0,1,2,2,5
138559280,1,1,4,3,4
43660726,0,1,5,0,5
26957136,0,1,2,2,1
125871688,1,1,1,0,5
96171399,0,1,4,1,2
141453769,1,1,2,1,3
33366026,0,1,3,1,1
48767456,0,1,2,4,5
27833657,0,1,4,1,3
131637785,1,1,4,3,0
117956367,1,1,5,0,2
61626834,0,1,0,2,2
96332918,0,1,3,2,0
110297620,1,1,4,4,3
3792677,0,1,0,1,2
112171699,1,1,4,0,4
4082863,0,1,4,4,4
35709243,0,1,1,2,3
34346607,0,1,3,3,4
16943596,0,1,4,2,1
5778458,0,1,0,4,3
120013837,1,1,2,2,2
91424888,0,1,0,2,1
65157695,0,1,5,1,1
12990018,0,1,1,3,4
131514258,1,1,1,3,3
142036510,1,1,3,0,0
78668192,0,1,3,4,4
59864388,0,1,1,4,2
137089292,1,1,5,2,0
92984080,0,1,2,3,0
105684766,1,1,4,0,5
18205111,0,1,4,1,0
58011702,0,1,4,4,2
95088933,0,1,2,4,0
111926750,1,1,2,3,5
97876581,0,1,3,4,3
20663978,0,1,2,0,0
78722474,0,1,1,3,1
85110777,0,1,1,2,4
22319406,0,1,4,2,4
63347672,0,1,4,1,2
6997005,0,1,1,2,4
75874204,0,1,3,4,2
15327099,0,1,1,0,3
60702257,0,1,2,0,2
110253038,1,1,1,4,2
20174399,0,1,2,2,3
135916314,1,1,5,1,4
129915492,1,1,0,0,3
71369964,0,1,5,1,1
36673681,0,1,4,2,4
8820897,0,1,0,3,0
65667723,0,1,0,1,4
33622339,0,1,0,1,3
22776936,0,1,1,4,5
47630700,0,1,5,2,1
130528059,1,1,5,1,4
8397935,0,1,4,2,4
63727001,0,1,1,3,2
123307150,1,1,4,3,2
107756063,0,1,2,1,4
122459019,1,1,5,2,2
42601828,0,1,1,3,1
51098608,0,1,0,2,2
33614374,0,1,4,0,1
80115072,0,1,4,2,2
110954163,0,1,5,0,4
102042828,1,1,3,1,2
97589149,1,1,1,0,4
42501145,0,1,2,3,5
125255404,1,1,4,3,4
52808446,0,1,4,1,3
30511762,0,1,3,3,2
18375619,0,1,3,2,1
25386039,0,1,3,2,3
130498110,1,1,3,3,4
15511710,0,1,3,4,0
9774692,0,1,3,4,4
46349725,0,1,3,0,4
79824809,0,1,0,2,2
8801409,0,1,4,0,4
37701876,0,1,3,0,3
6375695,0,1,4,2,3
115802990,1,1,2,4,2
68421220,0,1,4,3,4
18970782,0,1,0,3,0
131153046,1,1,4,3,2
43234037,0,1,1,3,3
119652192,1,1,4,2,5
15688979,0,1,4,2,1
49830169,0,1,1,1,4
97726136,0,1,5,2,1
84560900,0,1,1,3,2
75100167,0,1,1,4,2
98338449,1,1,5,1,5
807106,0,1,4,1,1
78331026,0,1,3,1,2
105397406,1,1,0,3,2
106342906,1,1,2,2,4
5141057,0,1,3,3,3
131040203,1,1,2,0,1
93456477,0,1,2,2,1
129685421,1,1,2,3,5
61189033,0,1,3,1,1
48509295,0,1,2,0,2
122807356,1,1,1,3,3
6212208,0,1,3,3,2
122430841,1,1,3,4,4
4960300,0,1,4,4,4
90474934,0,1,4,4,4
22791027,0,1,3,1,1
72510586,0,1,1,3,4
136742304,1,1,1,2,3
65236950,0,1,3,2,0
20201571,0,1,4,2,3
104117045,1,1,3,3,4
128969098,1,1,1,3,4
42503802,0,1,0,1,2
16141923,0,1,4,1,5
104007279,1,1,1,2,1
70727085,0,1,5,3,3
123899957,1,1,4,0,2
91552951,0,1,1,4,3
74694804,0,1,3,3,5
110137127,0,1,2,1,3
121986222,1,1,3,4,2
29992703,0,1,3,2,5
132231447,1,1,1,3,5
50704206,0,1,0,2,1
141603737,1,1,4,2,1
56278193,0,1,3,3,3
116918377,1,1,5,3,3
1022919,0,1,0,4,3
96631076,0,1,3,3,3
3731463,0,1,2,2,1
117718025,1,1,5,2,4
43622802,0,1,3,3,4
39441936,0,1,2,3,2
2319819,0,1,1,0,4
120212107,1,1,1,3,3
21552855,0,1,5,3,3
19375389,0,1,1,2,3
82926163,0,1,3,2,2
7094594,0,1,4,2,4
71223370,0,1,4,4,3
137071488,1,1,3,3,4
44580650,0,1,2,0,4
54287358,0,1,0,3,4
72767439,0,1,3,2,5
100086267,1,1,4,2,0
93477570,0,1,1,1,4
31872335,0,1,5,1,2
116799988,1,1,4,4,4
48470191,0,1,0,4,5
18374505,0,1,3,4,4
5250412,0,1,0,2,2
18527757,0,1,4,2,2
92792849,0,1,3,2,2
5460550,0,1,4,1,2
48186482,0,1,3,1,3
93441452,0,1,2,1,5
135345840,1,1,4,1,0
34731828,0,1,0,1,1
108583520,1,1,2,2,3
21332019,0,1,3,3,1
105309216,0,1,2,3,1
37709773,0,1,1,3,3
142376113,1,1,0,3,5
113516306,1,1,1,2,4
124161111,1,1,4,1,2
98507853,1,1,0,4,1
71054049,0,1,1,2,2
109533593,0,1,2,4,1
5699616,0,1,3,1,4
34495668,0,1,1,4,2
18031985,0,1,1,3,2
15735335,0,1,1,2,3
37671999,0,1,5,4,0
126403200,1,1,3,0,0
26142484,0,1,2,1,4
51597514,0,1,0,0,4
1053725,0,1,2,1,2
18597404,0,1,1,2,2
80680284,0,1,5,2,2
81919787,0,1,3,1,3
17840949,0,1,4,3,3
2165371,0,1,1,2,2
25688135,0,1,1,4,0
44850256,0,1,2,1,1
10856328,0,1,1,0,1
57475934,0,1,2,0,4
100701928,1,1,4,0,2
118108228,1,1,0,1,3
38479843,0,1,2,1,1
82329199,0,1,1,1,5
107066825,0,1,5,3,4
28370474,0,1,3,1,5
17816597,0,1,1,2,1
138505346,1,1,2,3,4
77139316,0,1,4,1,2
21362103,0,1,3,3,5
43803932,0,1,4,2,4
95885873,0,1,4,2,1
53150140,0,1,2,0,0
85558599,0,1,2,3,4
10437655,0,1,0,0,3
87229516,0,1,4,1,3
50927089,0,1,3,3,2
42973948,0,1,4,4,2
67033795,0,1,0,1,5
73125482,0,1,2,2,3
137328784,1,1,3,1,1
122948572,1,1,1,3,3
19902731,0,1,1,2,2
3543407,0,1,3,3,0
121984122,1,1,1,3,1
92243806,0,1,2,1,2
92663754,0,1,4,1,4
100833741,0,1,1,3,5
122231680,1,1,2,2,5
78221884,0,1,2,2,2
40431183,0,0,2,3,2
48793683,0,1,2,2,2
6640205,0,0,3,4,1
92548514,0,1,1,1,4
25919157,0,0,3,2,2
20264430,0,1,4,0,5
76204767,0,1,3,4,4
44981629,0,0,4,3,4
46445715,0,0,4,2,4
85178050,0,1,0,3,1
59412514,0,1,3,1,5
9652974,0,1,5,1,0
97981875,0,1,2,1,2
26034408,0,0,2,2,3
86287331,0,1,2,2,2
87674314,0,1,1,4,3
44073291,0,1,1,3,3
65544144,0,1,5,1,0
24805953,0,1,1,3,2
114505674,0,0,1,2,1
31110873,0,0,5,3,1
140661231,1,1,2,0,4
96310581,0,1,0,2,2
140144743,1,1,1,1,5
107874169,1,1,3,2,0
81295365,0,1,0,4,3
97154652,1,1,4,1,2
34391377,0,1,3,4,2
79807626,0,1,2,3,4
90689083,0,1,1,1,3
47011604,0,0,2,0,3
135803085,1,1,3,2,2
122895588,1,1,2,4,4
135454126,1,1,3,2,3
79876720,0,1,5,2,0
135858331,1,1,4,4,1
29429701,0,1,3,4,3
96865786,0,1,1,1,2
2910556,0,1,3,2,1
99288945,1,1,2,0,5
71734567,0,1,3,4,2
80490154,0,0,4,2,1
141578499,1,1,4,3,1
113410981,0,0,2,1,3
109129708,1,1,3,1,5
96454863,0,0,4,3,1
263670,0,1,3,3,1
55764582,0,0,2,4,3
21365758,0,1,2,3,1
114377254,1,1,2,1,0
9225110,0,1,4,2,3
36764652,0,1,4,3,2
119687214,1,1,0,1,5
27863196,0,0,2,1,3
139090437,1,1,2,1,1
49303053,0,0,1,1,3
137129187,1,1,4,4,2
84786775,0,0,4,2,1
135845099,1,1,3,4,4
89917648,0,1,4,1,3
77403305,0,1,1,3,5
98942227,1,1,3,2,2
7427667,0,0,0,1,3
55556537,0,0,1,3,3
7959667,0,1,4,1,3
39128743,0,1,4,2,4
493013,0,1,0,2,4
47009589,0,0,4,2,1
115847256,1,1,2,2,5
84281743,0,1,5,1,4
127020156,1,1,3,1,1
123442458,1,1,3,2,1
85236155,0,0,0,1,3
103499403,1,1,1,3,4
62360262,0,1,3,2,0
50346435,0,1,1,2,0
135347247,1,1,4,3,4
63889098,0,1,5,0,2
79062073,0,1,2,3,1
22466822,0,0,1,3,5
129809988,1,1,5,2,3
102974755,1,1,4,2,1
86017186,0,1,1,2,2
24965668,0,1,1,0,5
57041703,0,1,1,1,3
65010632,0,1,0,1,0
20517525,0,1,4,3,1
10864414,0,1,2,3,5
97357434,1,1,4,3,0
97675473,0,1,1,1,1
131318750,1,0,3,3,2
5196815,0,0,4,2,3
117327134,1,1,0,2,3
102350790,1,1,4,1,0
97485804,0,0,5,2,0
4496414,0,1,3,3,1
79403111,0,1,2,4,3
68052246,0,1,2,2,4
114352631,0,1,0,3,4
10630192,0,1,2,2,4
41831177,0,1,3,4,4
68412184,0,1,2,2,4
84902483,0,1,0,2,3
21185597,0,1,1,1,1
3495324,0,1,3,0,3
25371517,0,1,2,3,1
99795650,1,1,1,3,5
20030843,0,0,3,3,4
13444072,0,1,4,3,5
87634750,0,1,2,4,1
83158116,0,1,4,1,3
98218672,0,1,4,0,1
66566059,0,1,3,1,2
33894073,0,0,0,4,3
20536795,0,0,2,4,2
90433859,0,1,4,3,5
118056074,1,1,4,4,4
8382449,0,1,5,1,2
92386613,0,1,3,0,4
64896456,0,1,2,1,1
123842164,1,1,4,3,2
17635361,0,1,0,1,2
22717072,0,1,2,1,2
55141244,0,1,1,1,5
14982762,0,1,1,3,2
77254417,0,0,2,3,1
126555091,1,0,1,2,1
45796530,0,1,3,3,5
36404374,0,1,2,3,5
61409141,0,0,2,3,0
4076820,0,1,3,2,1
95898771,0,1,1,1,1
99789170,0,0,4,2,1
106747333,0,0,0,1,2
71796341,0,1,3,3,4
78804173,0,1,4,3,1
19803129,0,0,2,3,1
119783832,1,1,5,2,0
48897519,0,1,3,1,3
2967122,0,1,5,4,1
131240843,1,0,2,2,0
120313286,1,0,2,1,3
44806939,0,1,3,0,2
74921795,0,1,3,0,4
9180621,0,1,2,1,0
61459598,0,1,4,1,1
23137309,0,1,1,2,1
115562846,0,1,1,2,4
100617828,1,1,1,4,3
24690079,0,0,1,0,4
4164164,0,1,4,3,5
102139569,0,0,5,3,4
97834299,0,0,2,1,1
34723367,0,1,2,1,5
87326986,0,1,1,0,4
23916542,0,1,1,0,0
104800287,0,0,2,1,0
86614500,0,1,2,1,1
105089571,1,1,0,0,3
25368702,0,1,3,2,1
81368266,0,1,4,1,0
8971089,0,0,5,2,1
66535302,0,1,3,2,4
137120980,1,1,3,1,1
105919960,1,1,3,0,3
365699,0,1,5,1,0
76995126,0,1,3,2,4
127097520,1,1,2,0,2
76269329,0,0,4,4,2
131646739,1,1,2,3,1
121979409,1,1,5,2,2
92147618,0,1,3,0,2
87018990,0,0,1,4,0
93970634,0,1,2,3,1
59767111,0,0,1,3,3
109772113,1,1,1,2,1
73303243,0,1,4,4,0
24471517,0,0,2,2,3
39331817,0,1,4,1,2
11427000,0,1,3,3,0
140606196,1,0,4,1,4
127795742,1,1,0,3,3
98890086,1,1,0,4,2
105632814,0,0,4,3,5
53154333,0,0,0,1,1
121632160,1,1,4,3,3
116489495,1,1,4,4,0
12820152,0,0,0,2,5
32168566,0,1,1,1,4
117829483,1,1,2,1,5
68790834,0,0,5,1,2
130890986,1,0,4,2,3
8695857,0,0,4,3,4
73617910,0,0,3,3,3
78357080,0,1,2,1,3
70503301,0,0,1,4,2
135389236,1,0,2,3,1
54917114,0,0,0,0,0
113127968,0,0,1,0,5
64783805,0,1,1,3,2
85193905,0,1,5,1,1
99791909,1,1,2,2,0
29985681,0,0,1,2,4
139946254,1,0,3,1,4
12684051,0,1,2,2,2
125083491,1,1,4,3,4
95687290,0,1,0,2,3
7391440,0,1,4,2,2
43916471,0,1,3,4,1
93461805,0,0,5,2,3
89831149,0,1,3,2,4
110043519,1,1,1,3,1
54254339,0,1,1,1,2
91010344,0,1,1,3,4
49614536,0,1,2,3,3
31667005,0,1,2,4,0
64337070,0,1,1,0,4
135159590,1,1,2,2,2
16493838,0,1,2,2,3
91451574,0,0,4,1,1
18783765,0,1,4,0,0
109698871,1,1,1,2,1
88090767,0,1,3,4,0
16601047,0,1,2,3,0
134580497,1,1,4,1,1
54459439,0,0,2,3,0
37557912,0,1,2,2,0
25173367,0,1,2,4,3
141266970,1,1,3,4,3
128733919,1,1,3,3,5
137345401,1,1,2,2,3
99418963,1,1,1,0,1
65698133,0,0,2,0,3
2814416,0,0,2,3,2
101406137,1,1,3,2,0
26612709,0,0,2,3,3
8581353,0,0,5,1,2
128719503,1,1,2,3,4
132308943,1,1,4,1,3
131254719,1,1,5,0,0
131670570,1,1,4,4,1
131283996,1,0,2,0,2
47220515,0,0,4,3,0
30511142,0,1,5,4,2
33039526,0,1,3,0,1
9524175,0,1,0,0,3
88111941,0,1,1,1,4
14512595,0,1,3,3,2
99662624,0,0,4,2,4
13622216,0,0,4,1,3
106726676,0,0,3,0,2
42112755,0,0,2,1,1
71234312,0,1,1,3,0
26391467,0,1,2,0,4
105770829,1,1,3,2,3
5680285,0,0,0,3,3
127025814,1,1,2,2,5
12522187,0,1,1,0,2
136649602,1,0,1,0,3
88364207,0,1,1,2,3
88691490,0,1,3,1,4
6566040,0,1,2,2,1
100530696,0,0,5,3,5
131302242,1,1,0,3,5
111527414,0,1,4,3,3
35205411,0,1,2,2,3
46716857,0,1,4,2,3
133296696,1,1,3,2,4
7606334,0,1,0,0,2
104792616,1,1,3,2,0
85203528,0,0,1,0,2
107223716,1,1,2,1,0
70573626,0,1,1,2,1
95204063,0,0,2,0,0
22170979,0,1,4,0,0
123140704,1,1,0,1,5
16908520,0,1,4,3,4
84894979,0,1,5,3,2
49871598,0,1,5,4,1
112322814,1,1,2,1,1
101910216,1,1,1,1,2
26071320,0,0,3,0,4
69510643,0,0,2,4,4
1704058,0,1,4,1,3
69146917,0,0,1,1,5
105346865,0,1,3,3,2
21114469,0,0,4,1,3
59547613,0,0,0,4,4
65327272,0,1,3,1,3
128967101,1,1,4,1,2
10187137,0,0,1,3,2
92174499,0,1,2,1,2
64309062,0,1,2,0,1
77844326,0,0,3,2,5
50777514,0,1,4,2,0
44909131,0,1,1,4,0
85063376,0,0,4,3,3
69037610,0,1,3,1,1
66850651,0,1,4,2,1
70403519,0,1,5,2,3
87579407,0,1,5,1,4
102767670,1,1,4,1,1
51612422,0,1,0,3,1
77845023,0,1,1,1,0
75702827,0,1,2,3,3
136227449,1,1,5,0,2
30025213,0,0,1,1,2
134042583,1,1,2,3,2
41745316,0,1,4,2,3
69766999,0,1,4,1,2
111276571,0,1,1,2,1
96074973,0,0,4,1,1
60695400,0,0,3,2,5
56756873,0,1,2,3,1
764564,0,0,3,1,2
116369265,1,1,0,2,2
100192152,1,1,3,1,4
65629361,0,0,3,1,0
72251098,0,1,3,1,3
52683211,0,1,2,1,1
137670106,1,0,3,1,1
125998841,1,0,0,3,4
53046771,0,0,3,1,1
22901182,0,1,1,1,2
91272450,0,1,5,2,4
139590290,1,0,4,1,1
35967863,0,1,2,3,1
110612304,1,1,4,1,5
47128004,0,1,1,0,3
46011980,0,1,0,0,1
32474658,0,1,4,2,4
53517495,0,0,2,1,3
110074552,1,1,2,1,3
138090536,1,0,3,4,2
102923008,0,1,2,1,4
141717702,1,0,2,1,2
123191883,1,1,4,0,3
62989173,0,1,2,1,5
121528560,1,1,1,4,5
52986601,0,1,0,3,4
21660809,0,1,2,3,5
24803803,0,1,2,0,3
48700638,0,1,4,2,3
92220826,0,0,1,4,4
76352172,0,1,5,2,3
138843810,1,1,3,1,4
41081290,0,0,1,2,0
125141227,1,0,4,2,0
91078774,0,0,3,4,0
116718712,1,1,3,1,4
7277182,0,1,1,2,4
11904220,0,1,2,4,3
121339853,1,1,0,1,1
9087115,0,1,5,0,3
106053650,1,1,0,1,5
76639598,0,0,3,3,0
33987590,0,1,1,4,2
9090200,0,0,0,3,3
125048047,1,0,3,1,0
2935703,0,1,2,3,4
98492728,1,1,1,2,0
84492068,0,1,3,3,4
128851538,1,1,0,2,3
55975460,0,1,2,3,1
31685709,0,0,5,1,3
81654342,0,1,1,1,2
135667654,1,1,2,2,0
137998405,1,1,4,0,3
140409125,1,1,3,4,5
12139270,0,0,4,4,3
109689683,1,1,4,1,1
44013360,0,0,3,1,1
133157830,1,1,1,1,3
67508764,0,0,0,1,1
30835000,0,0,5,2,5
95395131,0,1,3,1,3
79472459,0,1,1,3,1
130125431,1,1,4,2,2
17503742,0,1,5,2,4
