user_id,item_id,behavior_type,item_category,revenue
97795315,168752264,1,4747,0
49003690,168754457,1,2420,0
21233965,168757609,1,1121,0
128878698,168773519,1,7205,0
72703245,168774583,1,437,0
53569008,168777079,3,14079,0
99327806,168779469,4,9569,43.046218
25330254,168785614,1,3798,0
84949737,168785925,1,10075,0
501286,168790475,1,1121,0
125411948,168798745,1,3064,0
59659116,168804648,1,5894,0
20243905,168804985,1,2825,0
28515753,168813936,1,6513,0
62177780,168816336,1,5399,0
11171971,168820776,1,3695,0
11171971,168820776,1,3695,0
130576689,168837412,1,13230,0
109553291,168842432,1,4245,0
90853436,168844111,1,3783,0
55605483,168856516,1,6000,0
95528086,168856516,1,6000,0
97369087,168856516,1,6000,0
46133505,168861941,1,6748,0
112171699,168863748,1,10265,0
98513516,168869387,1,9397,0
128140192,168875523,1,552,0
95907635,168878193,1,782,0
51341836,168886338,1,1863,0
56481977,168887469,1,1427,0
52505405,168888741,1,6977,0
69050200,168890276,1,5232,0
83988501,168891557,1,3975,0
110058496,168896576,1,9909,0
140627651,168908103,1,5395,0
51503232,168924091,1,10520,0
21044561,168932292,1,280,0
129903163,168934337,1,8291,0
29699014,168953712,1,5399,0
111901362,168955102,1,12294,0
104551817,168956994,1,8075,0
124866567,168959451,1,150,0
48270094,168960226,1,436,0
4361577,168960949,1,10049,0
1030408,168964715,1,939,0
128002749,168972756,1,12037,0
99785045,168978540,1,10431,0
103781365,168979147,1,5232,0
51341836,168982729,1,6513,0
83073587,168984202,1,10049,0
123842164,168986658,1,1863,0
82628240,168990864,1,10271,0
475826,168992692,1,11279,0
101910216,168998206,1,10533,0
20347929,168998847,1,6327,0
138753048,169001925,1,8270,0
138753048,169001925,1,8270,0
98798352,169002019,1,4830,0
100522480,169002830,1,887,0
83679249,169009776,1,552,0
63929694,169013764,1,13332,0
47436377,169018082,1,12183,0
87153634,169032487,1,10481,0
88753779,169037881,1,12304,0
36233277,169039901,2,5749,0
116601793,169057989,1,9517,0
87799778,169060102,1,895,0
120329032,169066282,1,11159,0
6101177,169070131,1,4450,0
62126989,169074169,3,508,0
95237027,169074169,1,508,0
34403746,169074169,1,508,0
6443596,169079511,1,11604,0
5586064,169083687,1,3662,0
72510586,169084949,1,13230,0
87098913,169089637,1,12855,0
40174741,169091488,1,4773,0
1112140,169102006,1,3064,0
137182431,169109354,1,2949,0
48677702,169110104,1,14079,0
117274933,169122362,1,2513,0
106416249,169139340,1,5388,0
134556226,169140581,1,14079,0
61336461,169148156,1,7344,0
121687827,169151285,1,11497,0
78477282,169169020,1,10894,0
107377446,169169020,1,10894,0
3607854,169176450,1,13547,0
2622091,169179530,1,3064,0
119681430,169180148,1,1455,0
82245480,169194295,1,5553,0
9639120,169204187,1,5271,0
90984412,169220906,1,3475,0
83954147,169221571,1,10017,0
83954147,169221571,1,10017,0
40423397,169235015,1,12147,0
93784494,169238011,1,1797,0
7234861,169245307,1,547,0
32562103,169256924,1,6054,0
66819472,169259052,1,8210,0
134352095,169260546,1,5027,0
81567660,169276111,1,6648,0
136425962,169281804,1,5550,0
78329358,169287420,1,5399,0
118056913,169288183,1,5027,0
52368085,169288183,1,5027,0
82926163,169290922,1,9752,0
82926163,169290922,1,9752,0
110374516,169294732,1,5232,0
24089111,169298527,1,3662,0
80481913,169301205,1,10661,0
79557421,169301366,1,1854,0
95720451,169303131,1,5503,0
124261357,169305620,1,7516,0
85188992,169307815,1,2513,0
131283302,169329854,1,5399,0
123062624,169346242,1,6209,0
40456641,169355336,1,3687,0
3512329,169362429,1,8159,0
25040950,169375116,1,2993,0
73349802,169378715,1,1121,0
104569658,169380654,1,3381,0
114290242,169387265,1,1863,0
3519280,169391000,1,552,0
83738555,169392698,1,10894,0
62581364,169395944,1,11279,0
57695809,169395944,1,11279,0
125823342,169400489,1,5894,0
48752418,169402261,1,12294,0
11087331,169411640,1,4116,0
13872334,169416105,1,856,0
135845099,169424883,1,1396,0
125042644,169426471,1,10392,0
52741439,169445778,1,8095,0
129894791,169449802,1,6054,0
11361547,169453995,1,5894,0
29072139,169456407,1,8179,0
120977495,169458911,1,3921,0
48767456,169459125,1,3099,0
34453652,169469212,1,5553,0
93232888,169473162,1,13230,0
97390150,169475984,1,13230,0
130270245,169481710,1,6541,0
136009227,169485348,1,7549,0
47038183,169485499,1,2883,0
2283337,169494293,1,11039,0
133425852,169495601,1,5503,0
130576689,169507372,1,13050,0
43794910,169520331,1,9179,0
38010001,169522580,1,10593,0
142227202,169522580,1,10593,0
60239656,169530752,1,1863,0
56646633,169540009,1,12067,0
63330474,169540009,1,12067,0
90924422,169541314,1,675,0
18783765,169548833,1,3252,0
65820387,169552298,1,4781,0
11162300,169567040,1,9559,0
109097995,169567532,1,5027,0
78477282,169574682,1,10556,0
81182608,169579145,1,13727,0
2227874,169588287,1,7131,0
130998493,169591374,1,13926,0
131702468,169601415,1,8736,0
137998405,169602117,1,4269,0
82756067,169603071,1,11,0
135171817,169604528,1,10567,0
40786964,169614774,1,6717,0
20080716,169615357,1,7322,0
102999986,169616158,1,4549,0
704891,169618126,1,10271,0
31309091,169626937,1,10894,0
56756873,169651872,1,3424,0
1619789,169657879,1,8432,0
28826774,169658846,1,231,0
109331295,169661766,4,10431,66.97284425
22577104,169661978,1,3798,0
54052732,169662396,1,10523,0
49646570,169666781,1,5399,0
83764719,169667623,1,3381,0
68412184,169692926,1,10223,0
119416849,169698362,1,11720,0
133755018,169706454,1,10961,0
96865786,169710373,1,446,0
99018543,169715848,1,11385,0
101456770,169720786,1,6344,0
106863941,169720786,1,6344,0
71417684,169725574,2,9820,0
45900362,169734589,1,6648,0
48862112,169737736,1,10983,0
44013360,169739200,1,11552,0
139725346,169739693,1,8179,0
127641845,169746255,1,3064,0
114726208,169748948,1,5271,0
10763896,169750176,1,6000,0
40310645,169750176,1,6000,0
36233277,169756679,1,11552,0
131344898,169767942,1,10533,0
97390150,169771084,1,13050,0
66866811,169779816,1,10431,0
97181356,169780264,1,292,0
124992372,169783049,1,10894,0
132229788,169806736,1,6255,0
126381859,169810086,1,5271,0
78898649,169810579,1,1279,0
15987177,169817494,1,7440,0
116324656,169819717,2,6287,0
116324656,169819717,1,6287,0
69428014,169819777,1,11279,0
22802989,169821367,1,552,0
127760767,169827971,1,14006,0
114726208,169829665,1,11623,0
13861417,169840569,4,3424,67.84267191
120852545,169855008,1,13230,0
127691807,169878126,1,9247,0
21038500,169882801,1,6513,0
122183715,169888190,1,4830,0
97730927,169891908,3,1863,0
97730927,169891908,1,1863,0
135589495,169893418,2,10686,0
25008977,169913296,1,13152,0
75026568,169914234,1,7898,0
27399563,169914330,1,10085,0
31269707,169915137,1,11824,0
132692996,169915745,1,3944,0
134496896,169917473,1,12688,0
21465106,169925729,1,5503,0
98435498,169926934,1,3252,0
26142484,169929788,1,11183,0
83781429,169942890,1,9933,0
100086267,169958736,1,11406,0
115757977,169959154,1,13230,0
104735935,169959707,1,9517,0
85116533,169965770,1,4604,0
82905542,169967388,1,13230,0
54586263,169967873,1,10699,0
12282525,169975604,2,1863,0
66717513,169977791,1,6513,0
117222178,169978120,1,7467,0
9551296,169986713,1,11279,0
36561036,169987191,1,10223,0
48445034,169992260,1,9001,0
93007379,169997640,1,4116,0
6997005,170000276,1,3915,0
4164359,170011090,1,1863,0
35758348,170014119,1,11824,0
19561223,170030953,1,5689,0
108212684,170048567,1,4370,0
76090844,170054002,1,6295,0
47038183,170056759,1,9569,0
46344003,170059643,1,1155,0
80481913,170062772,1,13749,0
98954277,170064748,1,5232,0
140661231,170065162,1,11623,0
56591452,170071786,1,13374,0
26081392,170077286,1,7572,0
70015965,170083134,1,5399,0
131637785,170087892,1,3472,0
48809451,170091118,1,11652,0
42208524,170103753,1,5271,0
55192254,170108842,1,10894,0
19010396,170109752,1,8662,0
60660467,170131890,1,1863,0
15957740,170136400,1,1863,0
71582654,170144025,1,5894,0
78477282,170148433,1,13230,0
91222505,170148433,1,13230,0
48752418,170155481,1,10703,0
2131753,170157183,3,8043,0
122388121,170164490,1,1863,0
67168345,170164490,1,1863,0
123848007,170166265,1,5271,0
15511710,170166478,1,6344,0
21355438,170173090,1,5503,0
97963484,170177536,1,6255,0
97963484,170177536,1,6255,0
14144843,170178623,1,3099,0
80954170,170182805,1,9820,0
74534491,170187702,1,4640,0
10211498,170189981,1,5894,0
62409605,170192413,1,13230,0
85188992,170192413,1,13230,0
96310581,170192769,3,3381,0
39413973,170195219,1,3783,0
53788912,170197413,1,6512,0
3063448,170209832,1,5399,0
17328648,170214722,1,3625,0
76784040,170217621,1,4008,0
86770260,170220722,2,9205,0
141085465,170225240,1,3656,0
49848032,170231045,1,989,0
21931159,170231078,1,2158,0
21931159,170231078,1,2158,0
17373553,170244713,1,5944,0
85862488,170248471,1,12090,0
106416249,170266132,1,12626,0
69626316,170266898,1,5395,0
51026496,170267656,1,5600,0
51026496,170267656,1,5600,0
106175697,170273698,1,6513,0
42113872,170288424,1,284,0
47551029,170290880,1,12855,0
47551029,170290880,1,12855,0
49002030,170293174,1,10703,0
46728090,170297516,1,3064,0
123899957,170326025,1,1960,0
24217106,170337435,1,1863,0
138856687,170338856,3,5027,0
46428221,170340112,1,13334,0
2227874,170354764,1,3472,0
88110636,170354764,2,3472,0
28739065,170359979,1,10314,0
57386575,170361882,1,5027,0
78566320,170363929,1,3979,0
39427521,170365558,1,6724,0
25778057,170371284,1,13338,0
36233277,170372262,1,1121,0
117003325,170379732,1,232,0
26194174,170379801,1,5689,0
106025785,170380279,1,11279,0
142450275,170380550,1,5399,0
79253885,170385517,1,2513,0
134556226,170385989,1,1564,0
121693940,170398447,1,11307,0
21978171,170403527,1,6669,0
35306096,170405181,1,2901,0
82438723,170416122,1,1863,0
108712668,170418072,1,11279,0
140661231,170418797,1,11552,0
13228640,170419974,1,9247,0
17883538,170422002,1,3064,0
131637785,170434821,1,11279,0
52505405,170435067,1,11279,0
91950454,170435301,1,11824,0
5358079,170437153,1,5027,0
78480196,170439202,1,11279,0
130576689,170443675,1,856,0
117903708,170445766,1,5269,0
20997825,170448179,3,3783,0
53150140,170458019,1,8901,0
83813302,170471024,1,10894,0
82905542,170473648,1,1863,0
67168345,170476029,1,5503,0
83813302,170476193,1,5232,0
74952849,170479627,1,5894,0
125186578,170486632,1,13832,0
125186578,170486632,3,13832,0
26052997,170494503,1,5232,0
51492142,170504851,1,2953,0
83813302,170517245,1,5701,0
17635361,170517717,1,3783,0
81729056,170529973,1,8765,0
15957740,170536878,1,5027,0
24803803,170543374,1,9412,0
82905542,170547602,1,13230,0
32168566,170547790,1,3368,0
83307780,170552937,1,4965,0
79253885,170568395,1,4751,0
79253885,170568395,1,4751,0
67085594,170573025,1,13041,0
82448685,170584874,1,9001,0
10211498,170586980,1,6825,0
112673625,170587857,1,8212,0
95064712,170599679,1,7995,0
95064712,170599679,1,7995,0
17373553,170602113,1,7876,0
72023066,170611765,1,6648,0
108748058,170616669,1,5399,0
104569658,170619079,1,1863,0
96583102,170626598,1,5751,0
64076866,170632553,1,11279,0
139435539,170639983,1,5894,0
57808521,170640639,1,5553,0
87119704,170653129,1,5894,0
11993970,170655784,1,6513,0
125083491,170660789,1,6669,0
66412678,170666717,1,8291,0
45795160,170669472,1,5894,0
138793462,170676543,1,6000,0
78898649,170694872,1,11644,0
117396268,170697866,3,12230,0
11695398,170706088,1,12147,0
8443684,170716352,1,1083,0
53002589,170716900,1,8681,0
98798352,170717402,1,3064,0
10763896,170717617,2,2993,0
48752418,170721608,1,12630,0
48752418,170721608,1,12630,0
5066694,170723885,1,8986,0
137031066,170728863,1,1308,0
54423533,170732993,1,5027,0
20853257,170733294,1,437,0
35095494,170743315,1,3673,0
104298835,170743877,1,2936,0
20643274,170748174,1,1863,0
20643274,170748174,1,1863,0
104541497,170757892,1,829,0
62007671,170761853,1,13374,0
23137309,170765640,1,3381,0
23137309,170765640,3,3381,0
65504626,170775100,1,5388,0
112037904,170776263,1,630,0
22369795,170784143,1,5027,0
49646570,170787733,1,13230,0
97824991,170794019,2,9516,0
140452690,170806432,1,5513,0
83974192,170807529,1,5894,0
126381859,170829421,1,3472,0
37064529,170829836,1,10523,0
117961451,170838484,1,5027,0
93795297,170838484,1,5027,0
114968456,170839331,1,5553,0
52795855,170843292,1,5376,0
18970782,170850768,1,6977,0
15482392,170851614,1,13230,0
140747079,170860554,1,1863,0
31751984,170860554,1,1863,0
3578206,170866706,1,9361,0
95471305,170868999,1,5894,0
16112876,170873646,1,7784,0
93311801,170875217,1,8291,0
16911051,170881490,1,3879,0
112317649,170887426,1,4582,0
24658436,170887460,1,3898,0
90561434,170889028,1,10049,0
129809988,170890095,1,3862,0
91190765,170890123,1,13230,0
112673625,170894703,1,6513,0
103331903,170894703,1,6513,0
5478302,170897936,1,5027,0
31751984,170903953,1,1863,0
5950556,170904152,1,1863,0
51492142,170904915,1,7768,0
60441587,170922886,1,8662,0
35758348,170925080,1,242,0
109647745,170927354,1,9247,0
55832398,170931404,1,12919,0
133157830,170932783,1,1863,0
62124329,170933225,1,3381,0
4361577,170934850,1,508,0
66297767,170942232,1,12863,0
96389962,170948407,1,14079,0
61453950,170949125,1,3956,0
22577104,170957316,1,552,0
65698133,170958310,1,7393,0
74952849,170961977,1,10049,0
61779777,170965318,1,552,0
66232679,170975550,1,5503,0
109155337,170977662,1,13230,0
109258006,170986094,1,5894,0
42526349,171005607,1,13230,0
70240139,171014361,1,8771,0
65519398,171022935,1,2825,0
108404535,171027594,1,3472,0
66205819,171037578,1,7312,0
28897086,171040058,1,5388,0
25040950,171041874,1,6209,0
6101177,171054613,1,5232,0
67202688,171061508,1,11991,0
33739321,171062737,1,8469,0
17655263,171065142,1,2993,0
83764719,171066578,1,5027,0
54554843,171066919,1,5749,0
98795231,171074826,1,13398,0
51326262,171081986,1,1773,0
4361577,171084533,1,13326,0
80954170,171093137,1,10392,0
48619165,171109222,1,4998,0
59567091,171119200,1,4296,0
25020664,171122998,1,6344,0
16676403,171129434,1,5399,0
35474544,171129434,1,5399,0
99856680,171159743,1,4670,0
26857141,171172412,1,10961,0
3731463,171175893,1,5271,0
37601526,171175893,1,5271,0
27565397,171180700,1,8187,0
140131230,171186924,1,11955,0
95755909,171188236,1,4333,0
64471307,171189655,1,5399,0
77260277,171212864,1,9559,0
8197937,171230175,1,1863,0
37671999,171231303,1,13230,0
9528671,171231952,1,5232,0
141143284,171235502,1,5399,0
71929773,171252452,1,5399,0
71929773,171252452,1,5399,0
67849399,171252504,1,6513,0
123842164,171254970,1,1863,0
17635361,171266878,1,11756,0
59473714,171268922,1,1741,0
31110873,171269392,1,5395,0
54072669,171275685,1,13003,0
67028419,171284875,1,6255,0
109493411,171286916,1,10265,0
48752418,171296758,1,11824,0
128055612,171312520,1,6977,0
18318788,171315530,2,13230,0
22441068,171320995,1,13041,0
75321867,171335613,1,12328,0
132747248,171336616,1,508,0
122231018,171347095,2,11279,0
100121842,171348769,1,492,0
86756157,171348769,1,492,0
110849747,171350575,1,11916,0
80703687,171353090,1,8771,0
102923008,171355442,2,5944,0
102281568,171358975,1,5395,0
91239449,171368781,1,9856,0
125309659,171376301,1,2825,0
44711100,171383188,1,8099,0
35193012,171383605,3,6168,0
95237027,171387983,1,6576,0
3282021,171391327,1,6513,0
48445034,171393207,1,12982,0
17785864,171396138,1,9516,0
34553782,171405447,1,8877,0
85164456,171405591,1,5399,0
37206341,171405591,1,5399,0
102974755,171405591,1,5399,0
142120051,171410376,1,9516,0
97293816,171411495,1,4676,0
68605934,171417757,3,13230,0
5478302,171418554,1,2825,0
61627054,171434785,1,5232,0
38915660,171436328,1,13338,0
18207861,171439417,1,2883,0
97272650,171443100,1,10239,0
67514411,171446172,1,552,0
43150394,171447672,1,1928,0
3578206,171448878,1,12621,0
122915570,171472887,1,10275,0
70656441,171477807,1,6000,0
41034768,171480607,1,12685,0
111253705,171481891,1,10799,0
108100952,171491776,1,7344,0
16493838,171500450,1,1427,0
91979514,171503806,1,3544,0
66205819,171519886,1,7344,0
119759842,171522300,1,8365,0
53560831,171527880,3,4902,0
53560831,171527880,1,4902,0
88623283,171533348,1,12488,0
80775941,171537673,1,6054,0
24262504,171544875,1,1083,0
6212208,171546712,1,3424,0
39108941,171553593,2,1488,0
39108941,171553593,1,1488,0
141388703,171557701,1,6881,0
76887456,171576397,1,1720,0
16740912,171605700,1,7939,0
103891828,171609567,1,9247,0
130844739,171620554,1,733,0
120330409,171624528,1,3171,0
8886191,171631625,1,3942,0
67229067,171636013,1,5232,0
95847735,171638424,1,6513,0
37671999,171641083,1,5689,0
70012916,171645378,1,9614,0
83954147,171651770,1,5894,0
82892371,171668391,1,493,0
47038183,171674027,1,7876,0
84949737,171676355,1,10242,0
117801453,171677732,1,13823,0
74285031,171682088,1,6512,0
87594845,171691805,1,6255,0
104164603,171697130,1,279,0
121085565,171701235,1,5271,0
64708133,171705754,1,2610,0
141083736,171708605,1,3472,0
106783624,171712059,1,6717,0
128514431,171712717,1,11652,0
140759237,171714970,1,12221,0
83424956,171716723,1,11552,0
13079368,171719840,1,1718,0
19858379,171721305,1,6648,0
82905542,171726802,1,6513,0
90333804,171727984,1,8068,0
103982848,171728384,1,4830,0
10026124,171735284,1,2953,0
43603561,171743903,1,6648,0
71035154,171744453,1,2825,0
6452476,171746690,1,3472,0
28969349,171764439,1,13326,0
138635225,171771723,1,4520,0
8197937,171777096,1,5894,0
96545886,171780796,1,8951,0
128576282,171780974,1,1483,0
116836049,171789583,1,1863,0
74752035,171789711,1,12387,0
56830095,171799372,1,5201,0
9551296,171809617,1,13980,0
74285031,171812127,1,5399,0
131053983,171814272,1,13018,0
115834991,171815809,1,13230,0
115834991,171815809,1,13230,0
19229301,171816271,1,1555,0
41079190,171817756,1,2953,0
132627681,171820897,1,1488,0
129675564,171826481,1,11904,0
89327430,171830498,1,11279,0
105190158,171835622,1,5232,0
3694961,171843970,1,1155,0
82892371,171843978,1,13230,0
93704320,171850704,1,10520,0
82572658,171850704,1,10520,0
52957351,171855721,3,7957,0
122388121,171866107,1,1863,0
116601750,171867933,1,107,0
90078744,171867933,1,107,0
35427753,171876532,1,5399,0
83954147,171876532,1,5399,0
49893764,171882466,1,5399,0
101508404,171882466,1,5399,0
114305854,171883109,2,11279,0
26957136,171883730,1,3424,0
105460457,171885211,1,3424,0
16676403,171885810,1,11296,0
37950224,171886183,1,11103,0
91877964,171890704,1,9769,0
91877964,171890704,2,9769,0
45865960,171891402,1,4370,0
141976720,171905616,1,11241,0
14506759,171909920,1,5232,0
53621147,171911682,1,1121,0
127917062,171912872,1,11991,0
105913380,171916691,1,7383,0
130270245,171919267,1,8864,0
13836813,171922711,1,12630,0
90684505,171923454,1,11623,0
99705619,171924445,1,9614,0
139435539,171925205,1,4370,0
137280366,171936634,1,7359,0
128246403,171937262,1,5232,0
77374787,171948111,1,3783,0
62409605,171950653,1,1863,0
60330578,171955439,1,5894,0
20656785,171959440,1,3424,0
109129708,171959440,1,3424,0
20656785,171959440,1,3424,0
4364079,171960329,1,12630,0
3578206,171969600,1,5865,0
8847877,171970549,1,7957,0
17757886,171971595,1,5689,0
35853904,171975760,1,2513,0
132057506,171976437,1,7131,0
21562611,171980669,1,13338,0
100871846,171981144,1,11279,0
100871846,171981144,1,11279,0
100871846,171981144,1,11279,0
8197937,171986375,1,1710,0
52196654,171991053,1,6977,0
32281684,171994743,1,12973,0
85051939,172004171,1,5809,0
139795059,172015402,1,5027,0
19282406,172017172,1,9835,0
123848007,172018786,1,10661,0
58581609,172019993,1,13230,0
72076185,172029542,1,3628,0
24803803,172030710,1,5689,0
105309216,172043034,1,10894,0
2103722,172055728,1,11552,0
142081324,172072596,1,6991,0
25963511,172084552,1,2624,0
12282525,172090641,1,2825,0
5358079,172093128,1,2513,0
48255673,172110289,1,5399,0
18970782,172110289,1,5399,0
117274933,172123403,1,13230,0
117961451,172128980,1,13819,0
31110873,172137162,1,13590,0
105309216,172138175,1,1863,0
104084848,172152041,1,6045,0
21660809,172152992,1,5263,0
117961451,172157908,1,5027,0
8443684,172157908,1,5027,0
96639792,172163540,1,12570,0
108070698,172164817,1,6513,0
100833741,172165955,1,13500,0
128055612,172170700,1,5746,0
132399646,172172047,1,12536,0
136958026,172180604,1,11599,0
136958026,172180604,1,11599,0
110522016,172189387,1,5027,0
112976136,172192959,1,6648,0
112976136,172192959,1,6648,0
80481728,172215294,1,13230,0
57047656,172241091,1,3368,0
33984927,172245295,1,10392,0
63475455,172245711,1,5027,0
117801453,172261478,1,8864,0
114851398,172270063,1,12345,0
87942719,172270339,1,13338,0
58812216,172277703,1,10984,0
136795659,172287454,1,1863,0
5950556,172289285,1,13230,0
54003632,172292132,1,6000,0
127806965,172292132,1,6000,0
97067484,172292132,1,6000,0
20786149,172294764,1,6344,0
120154530,172303742,1,6054,0
75500533,172305789,1,6295,0
61453950,172306933,1,3381,0
57160373,172307405,1,9444,0
104298835,172315049,1,10356,0
37573814,172315999,1,5027,0
23362360,172318418,1,5689,0
48814012,172327802,1,3628,0
104541497,172336709,1,9552,0
30079563,172340307,1,12441,0
65257068,172342064,3,6513,0
37671999,172344431,1,10392,0
100234220,172346253,1,1584,0
37601526,172348441,1,2960,0
52411237,172351978,1,4830,0
122430841,172356766,1,11241,0
3063448,172372874,1,10275,0
87942719,172376731,1,4680,0
142081324,172378662,1,1083,0
107377446,172388935,1,6054,0
60559051,172389436,4,3000,58.22178184
83735095,172390487,1,508,0
138387712,172393988,1,12135,0
46728090,172409138,1,3023,0
33808787,172414053,1,11623,0
123842164,172415297,1,6977,0
81046312,172420089,2,3783,0
7094594,172420461,1,3988,0
8443684,172439117,1,451,0
107487112,172443540,1,5395,0
83600056,172443855,1,4676,0
132326665,172443882,1,2883,0
43586684,172447670,1,2923,0
126070926,172448596,1,1674,0
84892889,172460791,1,5749,0
78044909,172463882,1,675,0
39526193,172466245,1,492,0
108583520,172474210,1,13555,0
26604313,172476660,1,5894,0
52577851,172483766,1,12855,0
123700872,172489762,1,11552,0
2364046,172508920,1,8291,0
116049086,172513982,1,2901,0
116049086,172513982,1,2901,0
12339789,172524735,1,12680,0
110276286,172524735,1,12680,0
49904939,172527516,1,13080,0
139174569,172557519,1,7312,0
101061002,172564246,1,3944,0
129377104,172564608,1,4296,0
36166284,172564982,1,9517,0
5950556,172575822,1,3760,0
5837961,172578893,1,6054,0
71142425,172600940,1,8291,0
84465849,172606635,1,4370,0
122129618,172606950,1,6420,0
26081392,172611851,4,9343,142.0631643
11790840,172617226,2,5503,0
134438519,172620671,1,1863,0
112891397,172632147,1,1396,0
130547450,172637116,1,1797,0
63830172,172647335,1,3783,0
73455580,172652137,1,7312,0
122129618,172656893,1,3988,0
86770260,172657791,1,5894,0
90561434,172660312,1,437,0
51098608,172660689,1,7299,0
26938449,172668013,1,5458,0
10309048,172671949,2,5749,0
4120403,172679424,1,11680,0
130334651,172686024,1,4865,0
4164164,172697310,1,6397,0
4164164,172697310,2,6397,0
82438723,172701728,1,8291,0
70517996,172705750,1,242,0
110033398,172706321,1,9516,0
85120673,172708637,1,3673,0
64585415,172715693,1,552,0
138737144,172726453,3,13548,0
26938449,172726455,1,8184,0
61336461,172726455,1,8184,0
77324134,172726455,1,8184,0
90924422,172733727,1,5163,0
52665292,172735747,1,7205,0
71238931,172736783,1,5027,0
98890086,172741698,1,5569,0
103767458,172746674,1,552,0
83052065,172751535,1,5894,0
123995552,172752050,1,10533,0
75149023,172760513,1,1155,0
101304117,172761924,1,10431,0
119653720,172763940,1,5027,0
78574430,172764931,1,4677,0
130201914,172770348,1,7239,0
3662776,172770661,1,6000,0
137314781,172770661,1,6000,0
126596574,172770661,1,6000,0
36233277,172775743,1,5399,0
74920552,172786612,1,3628,0
64708133,172788759,2,4931,0
3318666,172791203,1,9179,0
117929882,172792289,1,6513,0
35948167,172804488,1,10533,0
125253109,172810676,1,10234,0
48468739,172817625,2,5271,0
142120051,172819488,1,9559,0
15171548,172821439,1,5653,0
111527414,172829722,1,1650,0
37950224,172838733,1,10821,0
92174499,172839987,1,8378,0
84465849,172845478,1,1083,0
130270245,172848223,1,11279,0
23668132,172857625,1,12919,0
108748058,172888195,1,5399,0
35739934,172912441,1,8291,0
39939822,172917071,1,1863,0
79062073,172920555,1,508,0
71142425,172922782,1,5027,0
8249269,172941712,1,4364,0
80954170,172951835,1,2284,0
136009227,172958841,1,3424,0
25509021,172967312,1,11824,0
29699014,172970906,1,10392,0
77374787,172979046,1,3783,0
125871904,172983955,1,5689,0
96545886,172985128,1,4605,0
31456519,172989735,1,9559,0
5837961,173009745,2,14079,0
127521344,173010390,1,10392,0
130844739,173021018,1,10283,0
137484826,173023012,1,10392,0
119783832,173034766,1,9516,0
53560831,173037645,1,6255,0
36233277,173039449,1,1083,0
105744471,173043549,1,11756,0
83813302,173051599,1,10533,0
42851945,173059797,1,7428,0
103472750,173060366,1,6054,0
129141421,173061641,1,8327,0
41890917,173072038,1,3075,0
60643405,173081265,1,3673,0
101508404,173090104,1,10533,0
125316855,173090660,1,5944,0
139068649,173093999,1,10894,0
58581609,173099381,1,6513,0
9451374,173101545,1,552,0
13915850,173102458,1,10894,0
104569658,173102734,1,11821,0
25963511,173102734,1,11821,0
37601526,173102734,1,11821,0
20909974,173104388,1,10894,0
133152667,173110581,1,4582,0
87732841,173130022,1,13263,0
43052420,173137831,1,6272,0
96497399,173149433,1,3252,0
29855200,173149955,1,2415,0
67684356,173150513,1,215,0
108070698,173151151,1,5894,0
67155716,173154784,1,4437,0
19019975,173167885,1,9598,0
109568364,173173935,1,5027,0
3318666,173174902,1,436,0
33403236,173188201,1,3381,0
109921488,173192704,1,10290,0
109921488,173192704,1,10290,0
104777513,173198089,1,10559,0
6015031,173204005,1,6209,0
25678919,173205854,1,9881,0
104427635,173208866,1,3628,0
135858331,173213770,1,5533,0
94044468,173216781,1,5468,0
18970782,173236050,1,1863,0
56690952,173246553,1,6513,0
63080911,173247511,1,9179,0
89327430,173247511,3,9179,0
55050954,173253075,1,4582,0
124992372,173260076,1,10894,0
67202688,173263458,3,10973,0
67202688,173263458,1,10973,0
116049086,173265731,1,13230,0
70241210,173268034,1,3156,0
122150914,173274834,1,11824,0
130068403,173281658,1,12536,0
64355869,173286546,1,1508,0
123867870,173286849,1,1968,0
27803245,173290499,1,5271,0
82936710,173290509,3,14033,0
82936710,173290509,1,14033,0
1897583,173294568,1,9024,0
65488357,173297157,1,2777,0
67202688,173300072,1,6209,0
77339861,173301764,1,5027,0
75321867,173309748,2,3673,0
70517996,173311217,1,12488,0
34553782,173324333,1,8709,0
91339068,173335243,1,5232,0
133391467,173343770,1,5027,0
56646633,173343884,1,5351,0
59791208,173344610,1,630,0
61472535,173345046,1,5894,0
3914310,173348096,1,8877,0
120443445,173348436,1,5468,0
107471039,173354419,1,9829,0
7733967,173355711,1,8605,0
82905542,173362218,1,6344,0
43603561,173365891,2,13041,0
80548885,173368546,1,8291,0
66866811,173376212,1,5027,0
66866811,173376212,4,5027,22.61826967
83797489,173385388,1,3015,0
25509021,173386632,1,1083,0
116014140,173389582,1,5395,0
20487789,173394740,1,280,0
86530795,173394820,1,1863,0
103898055,173397938,1,2667,0
83062037,173399209,1,1267,0
77306409,173404171,1,11279,0
1619789,173410576,1,10533,0
20663978,173424643,1,12029,0
54586263,173425071,1,5653,0
112499569,173425815,1,2631,0
41907729,173441201,1,3381,0
85169785,173444586,1,10523,0
140423268,173449656,1,4709,0
43586684,173450857,1,12221,0
73034210,173451402,1,8099,0
36953591,173452652,1,10821,0
96234838,173457880,1,2839,0
124142179,173457880,1,2839,0
95055106,173457880,1,2839,0
124142179,173457880,1,2839,0
27141122,173458986,1,10894,0
79062073,173461888,1,2947,0
128002749,173471764,1,11623,0
